654, 239, 1726, 527.1955, 132.0282, -104.2464, 3843488
654, 239, 1879, 527.1955, 132.0282, -104.2464, 3843488
654, 239, 1931, 527.1955, 132.0282, -104.2464, 3843488
654, 239, 1981, 527.1793, 132.0126, -91.8973, 3843701
654, 239, 2032, 527.1793, 132.0126, -91.8973, 3843701
654, 239, 2183, 527.2183, 132.1039, -77.7180, 3843922
654, 239, 2234, 527.2183, 132.1039, -77.7180, 3843922
654, 239, 2285, 527.2183, 132.1039, -77.7180, 3843922
654, 239, 2337, 527.2183, 132.1039, -77.7180, 3843922
654, 239, 2438, 527.2243, 132.0816, -67.9590, 3844101
654, 239, 2490, 527.2243, 132.0816, -67.9590, 3844101
654, 239, 2541, 527.2243, 132.0816, -67.9590, 3844101
654, 239, 2591, 527.3114, 132.2549, -52.5810, 3844355
654, 239, 2641, 527.3114, 132.2549, -52.5810, 3844355
654, 239, 2742, 527.3114, 132.2549, -52.5810, 3844355
654, 239, 2793, 527.2270, 132.1794, -43.1185, 3844516
654, 239, 2843, 527.2270, 132.1794, -43.1185, 3844516
654, 239, 2894, 527.2270, 132.1794, -43.1185, 3844516
654, 239, 2944, 527.2270, 132.1794, -43.1185, 3844516
654, 239, 3048, 527.3178, 132.4132, -30.4418, 3844741
654, 239, 3097, 527.3178, 132.4132, -30.4418, 3844741
654, 239, 3149, 527.3178, 132.4132, -30.4418, 3844741
654, 239, 3199, 527.4558, 132.4955, -19.9961, 3844941
654, 239, 3250, 527.4558, 132.4955, -19.9961, 3844941
654, 239, 3351, 527.4558, 132.4955, -19.9961, 3844941
654, 239, 3401, 527.5741, 132.5802, -9.9839, 3845102
654, 239, 3452, 527.5741, 132.5802, -9.9839, 3845102
654, 239, 3505, 527.5741, 132.5802, -9.9839, 3845102
654, 239, 3556, 527.5741, 132.5802, -9.9839, 3845102
654, 239, 3656, 527.4256, 132.5978, -6.1911, 3845205
654, 239, 3708, 527.4256, 132.5978, -6.1911, 3845205
654, 239, 3756, 527.4256, 132.5978, -6.1911, 3845205
654, 239, 3808, 527.4697, 132.7855, 13.2838, 3845489
654, 239, 3859, 527.4697, 132.7855, 13.2838, 3845489
654, 239, 3961, 527.6630, 132.8921, 27.5773, 3845752
654, 239, 4011, 527.6630, 132.8921, 27.5773, 3845752
654, 239, 4063, 527.6630, 132.8921, 27.5773, 3845752
654, 239, 4114, 527.6630, 132.8921, 27.5773, 3845752
654, 239, 4167, 527.7182, 132.9272, 36.2712, 3845905
654, 239, 4317, 527.7182, 132.9272, 36.2712, 3845905
654, 239, 4368, 527.7182, 132.9272, 36.2712, 3845905
654, 239, 4419, 527.8549, 132.9182, 51.9820, 3846152
654, 237, 4464, 527.8549, 132.9182, 51.9820, 3846152
650, 217, 4528, 527.9498, 132.7651, 60.5760, 3846317
648, 210, 4526, 527.9498, 132.7651, 60.5760, 3846317
647, 202, 4526, 527.9498, 132.7651, 60.5760, 3846317
646, 195, 4526, 527.5708, 133.8163, 72.0390, 3846471
641, 173, 4528, 527.5708, 133.8163, 72.0390, 3846471
640, 165, 4526, 527.5708, 133.8163, 72.0390, 3846471
639, 158, 4527, 524.6197, 145.7356, 74.8023, 3846753
637, 150, 4527, 524.6197, 145.7356, 74.8023, 3846753
633, 128, 4526, 522.5440, 153.2573, 75.0734, 3846885
632, 120, 4526, 522.5440, 153.2573, 75.0734, 3846885
630, 113, 4526, 522.5440, 153.2573, 75.0734, 3846885
629, 106, 4526, 519.2443, 166.3664, 75.1272, 3847142
624, 83, 4526, 519.2443, 166.3664, 75.1272, 3847142
623, 76, 4526, 519.2443, 166.3664, 75.1272, 3847142
622, 68, 4526, 516.9826, 175.6036, 74.7293, 3847358
620, 61, 4526, 516.9826, 175.6036, 74.7293, 3847358
618, 46, 4526, 516.9826, 175.6036, 74.7293, 3847358
616, 39, 4528, 514.0056, 186.7159, 74.6463, 3847561
615, 31, 4526, 514.0056, 186.7159, 74.6463, 3847561
613, 24, 4526, 514.0056, 186.7159, 74.6463, 3847561
612, 16, 4526, 514.0056, 186.7159, 74.6463, 3847561
609, 1, 4526, 511.5649, 196.1242, 74.5918, 3847752
608, -5, 4526, 511.5649, 196.1242, 74.5918, 3847752
606, -13, 4526, 511.5649, 196.1242, 74.5918, 3847752
605, -20, 4526, 509.1136, 205.4925, 74.4376, 3847937
604, -27, 4526, 509.1136, 205.4925, 74.4376, 3847937
601, -42, 4526, 509.1136, 205.4925, 74.4376, 3847937
599, -50, 4526, 506.3468, 216.4322, 74.1102, 3848162
598, -57, 4526, 506.3468, 216.4322, 74.1102, 3848162
597, -65, 4527, 506.3468, 216.4322, 74.1102, 3848162
595, -72, 4526, 506.3468, 216.4322, 74.1102, 3848162
594, -79, 4527, -1178, 774, 774, 0, 0, 504.8954, 222.1573, 74.5059, 3848300
592, -87, 4527, 504.8954, 222.1573, 74.5059, 3848300
591, -94, 4526, 504.8954, 222.1573, 74.5059, 3848300
590, -102, 4526, 504.8954, 222.1573, 74.5059, 3848300
588, -109, 4526, 502.0823, 232.6460, 74.4671, 3848523
587, -117, 4528, 502.0823, 232.6460, 74.4671, 3848523
584, -132, 4527, 502.0823, 232.6460, 74.4671, 3848523
583, -139, 4526, 502.0823, 232.6460, 74.4671, 3848523
581, -147, 4526, 502.0823, 232.6460, 74.4671, 3848523
580, -154, 4527, 502.0823, 232.6460, 74.4671, 3848523
578, -161, 4529, 502.0823, 232.6460, 74.4671, 3848523
576, -176, 4526, 496.2825, 253.8484, 74.8988, 3848914
574, -184, 4528, 496.2825, 253.8484, 74.8988, 3848914
573, -191, 4527, 496.2825, 253.8484, 74.8988, 3848914
571, -199, 4526, 493.1991, 265.2532, 74.4930, 3849144
570, -206, 4526, 493.1991, 265.2532, 74.4930, 3849144
567, -221, 4528, 493.1991, 265.2532, 74.4930, 3849144
566, -228, 4526, 490.6879, 274.6015, 73.8996, 3849348
564, -236, 4527, 490.6879, 274.6015, 73.8996, 3849348
563, -243, 4528, 490.6879, 274.6015, 73.8996, 3849348
562, -251, 4525, 490.6879, 274.6015, 73.8996, 3849348
559, -266, 4526, 487.5877, 285.9304, 73.8780, 3849553
557, -273, 4526, 487.5877, 285.9304, 73.8780, 3849553
556, -280, 4526, 487.5877, 285.9304, 73.8780, 3849553
555, -288, 4527, 485.7569, 292.6440, 74.1206, 3849685
553, -295, 4527, 485.7569, 292.6440, 74.1206, 3849685
550, -310, 4526, 485.7569, 292.6440, 74.1206, 3849685
549, -318, 4526, 482.8895, 303.1466, 73.5792, 3849906
548, -325, 4526, 482.8895, 303.1466, 73.5792, 3849906
546, -333, 4526, 482.8895, 303.1466, 73.5792, 3849906
545, -340, 4527, 482.8895, 303.1466, 73.5792, 3849906
541, -362, 4526, 479.2195, 316.3273, 73.5909, 3850161
539, -370, 4526, 479.2195, 316.3273, 73.5909, 3850161
538, -377, 4527, 476.1606, 327.0624, 73.6520, 3850350
536, -385, 4526, 476.1606, 327.0624, 73.6520, 3850350
532, -407, 4527, 476.1606, 327.0624, 73.6520, 3850350
531, -415, 4527, 475.0453, 330.9758, 73.2472, 3850430
529, -422, 4527, 475.0453, 330.9758, 73.2472, 3850430
528, -429, 4526, 475.0453, 330.9758, 73.2472, 3850430
524, -452, 4526, 470.6712, 346.1593, 73.3723, 3850744
522, -459, 4526, 470.6712, 346.1593, 73.3723, 3850744
521, -467, 4527, 470.6712, 346.1593, 73.3723, 3850744
520, -474, 4524, 467.9360, 355.4382, 73.6123, 3850926
517, -486, 4434, 467.9360, 355.4382, 73.6123, 3850926
517, -485, 4368, 464.2046, 367.9064, 73.2044, 3851162
518, -484, 4307, 464.2046, 367.9064, 73.2044, 3851162
518, -485, 4255, 464.2046, 367.9064, 73.2044, 3851162
517, -485, 4208, -1646, 0, 493, 0, 0, 464.2046, 367.9064, 73.2044, 3851162
517, -485, 4157, 462.1830, 369.8949, 78.9363, 3851369
518, -484, 4105, 462.1830, 369.8949, 78.9363, 3851369
518, -485, 4050, 462.1830, 369.8949, 78.9363, 3851369
518, -485, 4000, 462.0585, 369.1920, 71.5136, 3851555
517, -485, 3950, 462.0585, 369.1920, 71.5136, 3851555
518, -485, 3849, 462.0585, 369.1920, 71.5136, 3851555
517, -485, 3798, 461.9791, 369.1634, 57.0150, 3851770
517, -485, 3749, 461.9791, 369.1634, 57.0150, 3851770
517, -485, 3695, 461.9791, 369.1634, 57.0150, 3851770
517, -485, 3646, 461.9791, 369.1634, 57.0150, 3851770
517, -485, 3493, 461.8281, 369.1944, 44.9375, 3852024
517, -485, 3443, 461.8281, 369.1944, 44.9375, 3852024
517, -485, 3391, 461.8490, 369.1921, 40.8449, 3852077
517, -485, 3342, 461.8490, 369.1921, 40.8449, 3852077
517, -485, 3188, 461.8490, 369.1921, 40.8449, 3852077
517, -485, 3138, 461.8432, 369.1849, 23.3038, 3852369
517, -485, 3086, 461.8432, 369.1849, 23.3038, 3852369
517, -485, 3036, 461.8432, 369.1849, 23.3038, 3852369
517, -485, 2884, 461.7524, 369.1387, 8.8495, 3852603
517, -485, 2833, 461.7524, 369.1387, 8.8495, 3852603
517, -485, 2783, 461.7524, 369.1387, 8.8495, 3852603
517, -485, 2732, 461.6483, 369.0974, -1.0045, 3852757
517, -485, 2580, 461.6483, 369.0974, -1.0045, 3852757
517, -485, 2478, 461.5499, 369.0197, -12.1841, 3852984
517, -485, 2426, 461.5499, 369.0197, -12.1841, 3852984
